time,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24
6.3,0.04369030950966776,0.04348627360318053,0.04327030158198833,0.043559654009203565,0.04383572765264253,0.04357557585861692,0.043462533017593896,0.0437879324444146,0.043321763875760054,0.04377652840961765,0.043868919477140056,0.04335899408497995,0.04352569676619879,0.04375640527769705,0.04281920836688887,0.04320760881349367,0.0434275526215756,0.04292465804230271,0.04312416704053265,0.04340894676553905,0.0435919278988735,0.04374703634048034,0.043472278541611946
6.32,0.043681676270815976,0.04349587643221993,0.04327503832749458,0.04358429301984345,0.04382975876910804,0.043554718942921275,0.043449774234858546,0.04378491671811586,0.04332378235733819,0.04378403397962414,0.0438688374376951,0.04335472485811147,0.04353216110911279,0.04376030624044385,0.04282608099136769,0.04321401258996072,0.043407519503139015,0.04293189652941141,0.04313413993430804,0.0434308624355209,0.04357457241615121,0.04374793405765593,0.043453082844782026
6.34,0.04367238131384681,0.04350736034416303,0.043274124020159864,0.04359976280137645,0.04382637213071523,0.04353523076099469,0.04343831478644289,0.04377569107834412,0.04333135880859102,0.04379035254412675,0.04386819051033085,0.04335558669586029,0.04353376938821178,0.043766428707149876,0.042826428071063266,0.04322678707531129,0.04338757679221223,0.042942309320247306,0.04314440145379188,0.043452459244405814,0.0435555189550225,0.043749685746115784,0.043439909451516136
6.36,0.04365626384388681,0.043523027135885815,0.043272974099098936,0.04361418366571169,0.04382164596986638,0.04351249094569053,0.04342802406096661,0.04377491076900893,0.04333848608351738,0.043796518596255725,0.0438679637922259,0.04334914320361409,0.043534660958170726,0.04377178779556586,0.04282298751233037,0.04324576914716998,0.043364447671941586,0.04295285365025258,0.04315635461816989,0.04347090905621108,0.043541911299493495,0.04375313592138414,0.043429550203581725
6.38,0.043642073905932256,0.043550614105680424,0.043276747651122854,0.043634059590519414,0.04382366261391164,0.0434872891186019,0.04341332500920463,0.04377639891839823,0.04334510839769331,0.04379948898503305,0.04386721750459511,0.043344362028757674,0.043526225240569864,0.043778883590930066,0.042823098917488346,0.043258997136859795,0.04334238980023273,0.04295754344434526,0.04317362526903282,0.043489341320288026,0.04352113251593486,0.04375191978605307,0.04341649514881442
6.4,0.04363186804898489,0.04357381513321713,0.043275519562998306,0.04365368942022011,0.043827723000047114,0.043464562576940945,0.04339716037252316,0.04378044205200805,0.043351906799797474,0.04380292188997639,0.04386770133693753,0.043337317630787846,0.04351454525921741,0.04378662105171732,0.04281973739243029,0.043276141348980356,0.043319968581449854,0.04295887637278555,0.04319594217973175,0.04350634620574095,0.04350301095574161,0.043748575802748456,0.04340560702501752
6.42,0.043617548662813914,0.04359920327068318,0.04327992330517789,0.043672519964262385,0.043832265573562054,0.04345170055542742,0.04338597018513228,0.04377935849704281,0.04336150530980612,0.04380161529294157,0.043868961731807474,0.043340045678007436,0.04350498103724613,0.04379453805117314,0.04281574350428899,0.043281608549527895,0.04330105863492058,0.04296073230442063,0.043215903123358906,0.04351677633191093,0.0434803152945325,0.043742822000994906,0.043394903140960915
6.44,0.04360917643101281,0.04361903037817682,0.04328090773981108,0.04369097651620188,0.043837611115408695,0.04344367360798791,0.043376358867167134,0.0437759076001073,0.04336772851718596,0.04379331817411056,0.04387129546191647,0.04333999924457804,0.0435031096213108,0.0438029800532542,0.0428121250258608,0.04329697122249037,0.043280018577563445,0.042962514154868764,0.043241784206592596,0.04352310517605755,0.043452843969274096,0.04373574838298706,0.043382815956075654
6.46,0.04359474668124114,0.043627818976754176,0.043278900339953616,0.043708335917902005,0.043842936870266344,0.04344139251161373,0.04336085816018339,0.04378202601898176,0.04337681736655931,0.04378487689331149,0.043873856892854744,0.04333636322759649,0.043509923747605324,0.04381114782475731,0.042808900705629704,0.04331686560890556,0.04325763538680904,0.04296791633288548,0.043266366404167256,0.043530878349685546,0.04342662781850419,0.0437229455590272,0.04337186240480523
6.48,0.043583179906349134,0.04363586969057356,0.04328221236454834,0.04372083965294088,0.04384794499994954,0.043440962194263744,0.043349748256893,0.04378779601627564,0.04338403858588746,0.04377222911663188,0.04387632763165047,0.04333101478488859,0.0435141448898402,0.0438187646599861,0.04280883194211042,0.04333328935067863,0.04322877364755002,0.04297203975991378,0.04329108168913181,0.04354491380963021,0.043409916846890016,0.0437109502125791,0.04335512999083738
6.5,0.04357176124727956,0.04364621257292998,0.04328373071489042,0.043732625125194324,0.04385336601415636,0.04344315384294333,0.04334080367122483,0.04379127690326961,0.04338615404375195,0.04375509573839242,0.043879419970438246,0.043324600488623445,0.04352028276297774,0.043826579798215956,0.04280789858522363,0.04334057695509814,0.043204754932479675,0.042983041033739094,0.04332159500680109,0.04355543727927826,0.043390659143959724,0.04370434024591271,0.04333663392321956
6.5200000000000005,0.04356179655298695,0.04364858803504634,0.04328522262144625,0.04374428874887292,0.043855982616585076,0.04344493853471115,0.04332831095310974,0.04379184118843106,0.043387091138896106,0.043739146773850775,0.043879897668727984,0.0433163902459246,0.043528415687026485,0.043831395419769555,0.04281229736035735,0.04334239268302351,0.043188569960931594,0.04299905511328206,0.04335729699530152,0.04356537495211754,0.04338024861917169,0.04368835130190133,0.043323106828528656
6.54,0.043550198876236366,0.04365723202166792,0.04329244923370637,0.04374650945509242,0.043857501791931076,0.043446686357738455,0.04331167112422594,0.04379636794326251,0.043379991803175706,0.04372263338488806,0.043879453091885665,0.0433078259542006,0.04353906086673397,0.04383493353955535,0.04281458092663105,0.043349750362213876,0.04317673515028715,0.04301266029124051,0.04338538061892315,0.043577925344270046,0.0433704829695043,0.04367762696269788,0.0433123419299316
6.5600000000000005,0.04353257950751917,0.04365313631462863,0.04330094238122258,0.04374346267905976,0.04385709927751877,0.04344800535351093,0.04329635328002067,0.04380098765126446,0.043371669554466884,0.04370530892236723,0.0438772472506249,0.043308372945755305,0.04354393720163768,0.04383638503540741,0.042823804957490275,0.043362253420097766,0.04315883915741397,0.043022807532851516,0.043418831273479376,0.043589391427444855,0.04336458652632638,0.04367616258124812,0.043307835768643534
6.58,0.043518119352121146,0.043657546317099255,0.04330913079607408,0.043743913627421305,0.04385678730719244,0.043446141579865365,0.04328327051149114,0.04380256923384785,0.04335837744377923,0.04368853942875298,0.043875280123250544,0.0433041109410747,0.04355370253411133,0.04383777474115761,0.04282756810558869,0.04337362909249759,0.04314609568410669,0.04303782244791565,0.04345452304268508,0.04359661638230117,0.043352098916808156,0.04366592238053261,0.043310460010325236
6.6000000000000005,0.043499264569395214,0.04366364157912794,0.04332083429952273,0.043742400191008265,0.043856067370113376,0.04344790213287271,0.043273244881296934,0.04380630380634063,0.043349798003615374,0.04367568307763209,0.04387304083254898,0.04330092840377054,0.043556382944574736,0.04383861685990537,0.04282632542522806,0.04338332321461949,0.04313404188760334,0.0430508724271762,0.043486852786388044,0.04359724083074633,0.043345750185898514,0.04365325408858013,0.04331823020203504
6.62,0.043487343583446095,0.04366294593353199,0.043334443802004345,0.043735352515434894,0.04385519266624611,0.04345100949100776,0.04325995222898502,0.04380559457054398,0.04334563269494867,0.04366183509534165,0.04387077152783606,0.04331064810130686,0.043563645823212954,0.04383917595284801,0.04282730407338027,0.04338354142492233,0.04311994609616927,0.043053100087183084,0.04351631408336,0.04360009935979089,0.04333912069135725,0.04364810791376192,0.04332892228338056
6.640000000000001,0.0434823922951488,0.043658920456155145,0.043355412418626046,0.0437238105880155,0.043854339201378045,0.04344960068161808,0.043248581858813515,0.0437984324027499,0.04334120858440238,0.04365650799653082,0.04386863803104593,0.043316953327416904,0.043573687910020024,0.043839638495848536,0.04282663195553265,0.04338141710123888,0.04310508493761571,0.04305353082008184,0.04354330446326152,0.043603479894014134,0.043335584597865635,0.04364368059101336,0.04333916139160651
6.66,0.04347625001693914,0.043654432479868346,0.043371517086054204,0.04370955951785259,0.043852381272273845,0.04344567093265118,0.043239359975427355,0.043796874473340124,0.04334046185763186,0.04364586230409424,0.04386550489189496,0.043316345304701846,0.043581753073220326,0.043837360791321583,0.04283023105391578,0.04338089226165136,0.04309695230122154,0.0430555577042234,0.04356691024514769,0.04360385436612533,0.04333679345482343,0.043646776887993614,0.04334869774762632
6.68,0.04347558162102277,0.04364433653388783,0.04338202494003931,0.04369320091162943,0.04384959918085184,0.04344903563067183,0.04323908092155509,0.04378842937671619,0.04333258495725031,0.043644091368993554,0.043861643909469956,0.043318840050873664,0.04359165678707406,0.04383581353161736,0.04283004342247374,0.04338530552846168,0.04310032674975244,0.043053155118967956,0.04358759668844987,0.043602864246555094,0.04333727549711967,0.04364062692393052,0.04335688610263588
6.7,0.04347384755792496,0.043639301525078646,0.043397197978246274,0.04367408575590591,0.043847444523012376,0.043450658545623896,0.04324482427507841,0.04377635467269306,0.043327570025269574,0.0436381152580782,0.04385849915663481,0.043321836877204145,0.0436020822313188,0.043834792075093755,0.04282470276951821,0.04339516757734749,0.04310243230292288,0.043055762978574,0.043606979033626855,0.043608444279556166,0.04332492029396015,0.04363630326233888,0.043358677044992605
6.72,0.04347251835183318,0.043635556150354055,0.043410945921911234,0.043653821258276736,0.043843946673094894,0.043454239882110855,0.04325056699603198,0.04376535780211508,0.043326238761244494,0.04363077023456816,0.04385409224723259,0.043324753893689255,0.04361876134303378,0.04383233467827299,0.042822422274937946,0.04340291640792935,0.043094534173424785,0.0430589732277443,0.043623255464915245,0.04360661032747803,0.04332100077028744,0.04363713401157496,0.043359249147938574
6.74,0.04347270915359186,0.04363900412362958,0.043412662909807255,0.04362926568671267,0.04384195968709983,0.04345279284700254,0.04325294191390654,0.043757903501026846,0.04332421115949928,0.04362009317181854,0.04385127121655247,0.04332287874247453,0.04363149003135289,0.04383130228808812,0.04282080251397674,0.043413067036677834,0.04309101501823261,0.04306443458528147,0.043639411003603384,0.043599390082257605,0.043316805224103666,0.04364347255258886,0.043371115550714934
6.76,0.04348324037160068,0.043646784015872186,0.04341416745215169,0.04360588007231316,0.04384108435183149,0.043443136448527216,0.04325237869560821,0.043751914162748935,0.043313509579489665,0.04360567581626766,0.04384963058638419,0.043327583454312445,0.04363817206987068,0.04383130286189055,0.04281669190294628,0.043423592284172655,0.0430817167293295,0.04307145290147896,0.04365518271598263,0.0435876841856891,0.043315218138484456,0.043645999614550186,0.043398001588497534
6.78,0.04349462208530865,0.04364639283681378,0.043403606057411476,0.04358719628456384,0.043835722357803676,0.04343438687767974,0.04325446849850252,0.04375353140292237,0.04330368178742162,0.043593383577975306,0.04384774367928364,0.04334295981477812,0.04364328450451589,0.04383092241788704,0.04281471038344863,0.04343043166759218,0.043076380753069056,0.043072324532913986,0.04366927861903177,0.04357719832876983,0.043318412123290156,0.04364605580726647,0.043423305601750374
6.8,0.04350216880026417,0.04363988385647264,0.04339405326265599,0.04357518991509665,0.04382289379382733,0.043431942177660464,0.043261561047845405,0.04375239902406102,0.04330238523261963,0.04358595240358123,0.04384710050485567,0.04336552972076201,0.04364488532597825,0.04382933128743636,0.04281391251601625,0.04342900039075306,0.04306695202120961,0.04306460467980361,0.04368330046707948,0.04356433189325156,0.04332875634663629,0.04364732452959663,0.043446540802536515
6.82,0.043509234515759866,0.043635301269177765,0.04338413555124801,0.04356342649332666,0.04381456996100304,0.04343214129240375,0.04327236101714971,0.043753812699682634,0.04330187431444255,0.043579406784335,0.043845496760137874,0.0433832493075462,0.04364501261913707,0.043815931671592236,0.04281742936575263,0.0434322164460527,0.04305523662265384,0.043058816494761315,0.04369339559712377,0.043545581899310896,0.04334133809086008,0.04364678558154386,0.04347324564499862
6.84,0.043520210042400496,0.043636371958859436,0.04338086438484467,0.04354676472439968,0.0438069862051577,0.043431375405687145,0.04328231963934218,0.04375425306127227,0.043300253545371724,0.04357322183079333,0.0438444805336862,0.043395609799795044,0.043638853027506086,0.04380151344123261,0.04282346448286924,0.04343749937430994,0.04303907632859085,0.04305588441499247,0.043704879766366576,0.04353311307189187,0.04335174654421935,0.043648516837912585,0.04349274157849857
6.86,0.04353585539157988,0.04363586356807069,0.04338315066472067,0.04352770835604076,0.04379726561691355,0.04343083331866482,0.043292547322681126,0.04375568806497758,0.04329657288918321,0.04355978283786133,0.04384489954063531,0.0434142740185312,0.043628452351938886,0.043791726808658865,0.04283476877462986,0.04344331678564223,0.04302369533701857,0.04305089442858158,0.04371676787691342,0.043518725512612856,0.04336425269628996,0.04364585176379477,0.04350710607405882
6.88,0.043535367221078765,0.04363320600102361,0.043392274506908135,0.04350933694322018,0.04379017455061214,0.043426030614649426,0.043302334208083666,0.04376078931847638,0.0432902932629538,0.04355587284505795,0.04384547707980515,0.043442011691757626,0.04362641605042667,0.043779701908862975,0.042843448921150176,0.04344372019499294,0.04300291124923697,0.04304880042956353,0.04372787174127272,0.043505431506696904,0.043374769124671246,0.04363706317275721,0.04352669745674173
6.9,0.043541613234421905,0.04362486941016412,0.04340418059576798,0.043488913705578586,0.04378175951472198,0.04341873733169745,0.0433241307596049,0.04375563888504963,0.043296331984790964,0.04355308101146444,0.043845352095928006,0.043475037895269034,0.04361383553828218,0.04376943512375507,0.04284420449709894,0.043439950828533816,0.042987158492962536,0.04304729518361983,0.04373740993230744,0.04349416798546444,0.043382199017826716,0.043629833951336204,0.04354486302435394
6.92,0.04353524157956144,0.04361402532285056,0.043406924179290915,0.043464251248677865,0.04378220388940568,0.04341294261214037,0.0433454237562241,0.04375452761385485,0.04330658207196835,0.04354980712100398,0.04384584601234212,0.04350595437638716,0.04360739079465129,0.043760232433528765,0.04284795138984931,0.04343775848262226,0.04297860764324964,0.04304742558286152,0.04374677166273244,0.04348697013764258,0.04338155811752781,0.04362241048387932,0.04355919348774772
6.94,0.04354201287929917,0.04359801632607422,0.04340905384512091,0.043439741115289504,0.0437876452285865,0.04340855988955144,0.04336209087206877,0.04374144056036533,0.043320739875631564,0.04354751768077503,0.04384605861504406,0.04353409194000782,0.04359759283076733,0.04374625117449368,0.04286216825570312,0.04343546123733812,0.042968051147629624,0.04304807814074793,0.04375512405779239,0.04348325084156852,0.043372941798519,0.04362098047925331,0.04357313120837267
6.96,0.043556016419067416,0.043589068037500574,0.04340933528326734,0.043416953542306604,0.043792317239376766,0.04339230198114116,0.04337878608043794,0.04371821754805877,0.04333037423498664,0.043538029030707616,0.04384593107954552,0.043559597201855975,0.04359096194208097,0.04373082681319551,0.042880055297956764,0.04343223378743583,0.04296103748930945,0.043054986672503806,0.04376246817636578,0.04347579771914534,0.043367414531402006,0.0436313510607934,0.04358593883155889
6.98,0.04356897687370992,0.04357691371872237,0.04340592713453011,0.04339886226646662,0.043794820446850465,0.04337772857770904,0.043404977378753706,0.0436952833757195,0.04334332062116483,0.04352107596041362,0.04384402709081089,0.0435812305977985,0.04358894411405085,0.04371245985911141,0.04289557109273926,0.043434409595436846,0.04296020327284363,0.043059234721585966,0.04376742505395359,0.04346560449057662,0.04336332086714406,0.04364082051635883,0.04359886237354954
7.0,0.04357937257383371,0.04356527586509752,0.04339840552753892,0.04338171217847095,0.043795162926167495,0.04336689357057127,0.0434360423822611,0.043670238022713616,0.043356569254720305,0.04350691443172632,0.04384032264096697,0.04359438669995386,0.0435990656869143,0.043696040200837304,0.04290708265887278,0.04343297631256281,0.04296015174874434,0.04306406348982456,0.04377002062767957,0.04345765424733626,0.043363988548518854,0.043648967958228084,0.04360869244645916
7.0200000000000005,0.04359581936180597,0.043561553016705584,0.04338500097664291,0.04336317568005761,0.0437969149587755,0.04335253405799471,0.04346731894420918,0.04364991121807935,0.04337064170736342,0.043490340305280546,0.04383836193881999,0.043600896086123934,0.04360015321137274,0.04367707567913871,0.042931427449050284,0.04342260673467739,0.04296310055324629,0.04306872506538483,0.04377383969471926,0.04344973323125938,0.043361901824131535,0.04365319344958761,0.043625774855573396
7.04,0.0436120334730819,0.04355323734291362,0.043366035246913986,0.0433583464782983,0.043796588159559516,0.04333843533177686,0.04349410272452646,0.043626378925616695,0.04337675673664194,0.043473830537316994,0.04383462596109683,0.04360676606134435,0.043606005569143354,0.04366709040205543,0.04295638867411832,0.04341607101759708,0.042970853934971076,0.04307754759453753,0.04377541092749942,0.04343751607223578,0.04335844865099025,0.043658005169094995,0.04363952500866916
7.0600000000000005,0.04362793823494561,0.04354205992678407,0.04334757187366034,0.04334901418501479,0.04379731654320424,0.04333063583819081,0.043519705217062235,0.0436005370305611,0.04338553032584003,0.04344947258714364,0.0438322264043258,0.04361018954454176,0.04361673290486817,0.04366128376376342,0.042980189701483734,0.04341570237401902,0.04297669581735516,0.043086526710700866,0.04377788076615408,0.04341831101130637,0.04335355294128754,0.04366775722271483,0.04365316907507259
7.08,0.043642440689170475,0.043524278976743,0.04331938292594896,0.04334312051952884,0.043797890273179665,0.04332565237777281,0.04354310814901818,0.0435716958268132,0.04339347548137808,0.04342684300012685,0.04382992934267419,0.0436168815257818,0.04362034309865491,0.04366105263962253,0.042999462533842535,0.0434156990372437,0.04298162659558161,0.04310363524056973,0.04377951603363198,0.0434023100538171,0.04335707380649724,0.04367898518620808,0.04366559668619433
7.1000000000000005,0.0436569442572472,0.04350929242122713,0.043295400941543855,0.04334195322139465,0.043799614438385266,0.04331945787783163,0.04356577777657269,0.04354620842724772,0.04340448065347348,0.04340566201912605,0.043829019598118656,0.04362115856696802,0.04362242594340961,0.04366005703137547,0.04302104806919037,0.04342022225894065,0.042983343219668506,0.04311320044237117,0.043772904192189634,0.04338451088019703,0.04336275673757244,0.04368636441019023,0.04367819661575869
7.12,0.04367184816965925,0.04349556976535047,0.04327842662951692,0.0433396705272713,0.043802794309291265,0.04332140879936347,0.04358817337081246,0.04352937580670411,0.043411872380126365,0.0433819221091108,0.04382978307542049,0.043621027439939085,0.04361394934915571,0.043655379387125444,0.04304218122871615,0.043425150902385454,0.04298183899787481,0.04311734862614877,0.04376241694177235,0.043368391590965345,0.043372072709085455,0.04369804378637615,0.04369135409782838
7.140000000000001,0.04368549126067116,0.04348080643665342,0.043258969017649786,0.04334818970981924,0.04380438364727574,0.043324034606163846,0.04360869257185784,0.04352737849556654,0.043412899040238206,0.0433670649626894,0.04383044761368885,0.043608329454617255,0.043610218135830686,0.043657767483407856,0.04306050564484131,0.043428040726502255,0.0429758135669915,0.04312038564062572,0.04375124475245459,0.04335181390711473,0.04337747301347383,0.0437066560537799,0.04370339425808642
7.16,0.04369244481681987,0.04347019350493674,0.043245462423511474,0.04335749612299181,0.04380718516625689,0.04333049040649274,0.04362757511309107,0.04352421305293346,0.04340980176808795,0.04334719530678017,0.04383110731182828,0.04360127358629845,0.04360288830058317,0.04365385424671478,0.04308280807496939,0.04342644592785037,0.04297280498574274,0.043120555905801945,0.043744031663855765,0.04333742598285315,0.0433827633039173,0.0437174883917562,0.043714494635926145
7.18,0.04369610815730632,0.04345897506245469,0.04323999172498319,0.043371995419119444,0.04381220559616181,0.043331786068150024,0.043647345882606825,0.043527457705190745,0.04340383562739476,0.043325622751493494,0.043834163153642615,0.04358903234730819,0.043587174979618115,0.0436457484543456,0.043107737427212967,0.043425858209840865,0.04296997765576316,0.04312257504014875,0.04372753969319487,0.04332320756977819,0.04339465916749217,0.04372987510134626,0.04372712720544679
7.2,0.04369835190154428,0.04344846476525562,0.04323743413690523,0.04339369620138056,0.04380984966298148,0.04333177665332685,0.0436670432740578,0.04352863458659085,0.043393399588809056,0.043309157017753334,0.04383852440615095,0.043582159107132076,0.0435721083703865,0.04363192472095078,0.04313588120292298,0.04342645570638219,0.042963824582190176,0.04312168649272159,0.043713170839165504,0.043307469411177885,0.04340591462348451,0.04374279753265357,0.04374027521607597
7.22,0.04370025007476378,0.04343295856397673,0.0432346062059395,0.04341629509063341,0.04380802462630202,0.043332715933623006,0.043686351463884054,0.04352869090321224,0.043394821696492225,0.04330063414194442,0.043843759849968494,0.04356921789981181,0.04355611912458646,0.04360712719118299,0.04316161142878723,0.04343384547351656,0.0429638200451703,0.043120291992707845,0.04368423856956458,0.04329386808057002,0.04342296362515299,0.04375421445436474,0.04375357356384458
7.24,0.043696046110883846,0.043426249793161315,0.0432323575316695,0.04343724564414571,0.043806505442579975,0.04333680016373046,0.04370311535430381,0.04352873000727951,0.04339754779617525,0.043290918105140824,0.04384760271327556,0.04355545731931631,0.04354251612240349,0.043589041641229516,0.043189519883406476,0.04344460280814276,0.04296612443264198,0.04311447342066922,0.04364926064648059,0.04328066270466704,0.043441985055252375,0.043758417843473535,0.04376481945997084
7.26,0.043694161833078685,0.04342245433038788,0.043229224136837816,0.04345700447627552,0.043807149602623566,0.043350952409523406,0.04371932043985197,0.043528127429120995,0.043397794857275185,0.043278959837010585,0.04385194988666986,0.04353737968156845,0.04353431082361998,0.043570923973367585,0.04320230896919945,0.04345835223708047,0.04296739324747258,0.04311276302602393,0.04361396751453305,0.04327436398124821,0.043459310940632816,0.04375586580639738,0.04377596056020057
7.28,0.04369864351783276,0.04341970309472948,0.04321395770509962,0.04347443932328517,0.04380663889746822,0.04336476204105251,0.04373368610480933,0.04353335815483002,0.04339109573336599,0.0432811383039144,0.04385542938646756,0.04351390399110341,0.04352985701119156,0.04355789461934754,0.04320932879880208,0.04347598450773713,0.04297015505332494,0.043110602393177946,0.04358279053775608,0.04326649387647298,0.04345812682057294,0.04376633289802565,0.04378567722963264
7.3,0.043695455286081,0.04342186976619978,0.04319346948533505,0.0434865173311727,0.04379787517462821,0.04337270081990489,0.04374490794571122,0.04353126132927163,0.04339179823160259,0.04329110735478141,0.04385665357495014,0.043489172068333116,0.04352868448745728,0.04353449821204511,0.04322373490444126,0.04350069074169137,0.04298321330564985,0.043118122917456446,0.043555441002439535,0.04326381375610001,0.04345216110260722,0.04377422168297487,0.043792629519165516
7.32,0.04369366966374136,0.043425895723336314,0.04317971425825882,0.043496731251107784,0.04378956382264247,0.043380354552411855,0.043754909180865297,0.043537008783490073,0.0433918654145423,0.04328897964270741,0.04385747747158976,0.043463515306756066,0.043522874524064434,0.043509569687818515,0.04324485459570687,0.043522618914825964,0.04299417698817507,0.04312254037945889,0.04353512593042515,0.043265662634846214,0.043450756108137985,0.04377342364266494,0.043798711522426446
7.34,0.04369191855588486,0.04343107304987421,0.04316342685608048,0.04350092736151257,0.043789408364089726,0.04338500002964988,0.04376341578175079,0.04353776276918021,0.043399856727474234,0.04328715565979516,0.04385755899335782,0.04343235672045235,0.04351898077787857,0.043484274467783746,0.043266123466683994,0.04355020610929228,0.043012000380064884,0.04311668607114778,0.04351353860807395,0.04326589386557334,0.043461530064012106,0.043767285172536974,0.04380362014785018
7.36,0.043684644571858514,0.04343550810442194,0.04314635913739659,0.04350501717197304,0.04377839190303151,0.04338742154066781,0.04377145246264916,0.04354027074804211,0.04340397278563606,0.04328321707302729,0.0438578630926963,0.043406041361334184,0.043524139955296304,0.04346131447562798,0.04328093410135071,0.04357575505850504,0.04302863643675757,0.04310921549245033,0.04349609076845722,0.04327435517259466,0.04347519020591894,0.043765853792204164,0.04380835458810241
7.38,0.04369266268718149,0.043437645271891506,0.04313296887323591,0.043494347526389254,0.043768202134728776,0.04339012677983215,0.04377883381856081,0.04354162826313979,0.04340868096270889,0.043280028141054264,0.04385814700187744,0.0433788659925019,0.043532886447319154,0.04342715675254221,0.04329014159660581,0.04359921026899288,0.04304582625766395,0.04310261696557876,0.043482568154448564,0.0432799036144215,0.04349642126163979,0.04376842628656392,0.0438127049411212
7.4,0.04369850583484962,0.043437322457858085,0.04312202961096539,0.04348396458428915,0.04376390752864296,0.04340242163902402,0.04378530288610625,0.04353637916258872,0.04342158893164459,0.04328116082671071,0.04385810107170467,0.04335705058570489,0.0435406448812389,0.043392232264809684,0.043296591838401226,0.043620434096927875,0.04306280132976311,0.043092042161325055,0.04347596345768896,0.043279497019858955,0.04350965930750035,0.04376600677863196,0.04381639174376481
7.42,0.043701039300067135,0.04343841730366729,0.043116088125457495,0.04347768758652267,0.04375577559691311,0.04341479303002459,0.043789546702276964,0.04353081758092479,0.043435668096694156,0.04327529918903856,0.04385636246498943,0.043339743014386325,0.04354897466768861,0.04336330188004609,0.043301245755658975,0.0436382265312331,0.04308736136396692,0.04307001793873332,0.04346848493908916,0.04328425755089907,0.0435266460370729,0.04376216461066211,0.04381808073398725
7.44,0.04370125578258652,0.04343454419077138,0.04311927377540406,0.04346988546927449,0.04374551373678317,0.04343161782040399,0.0437950473828471,0.04352764159401025,0.04344315812062858,0.04327285511880405,0.04385481836582065,0.0433274022244153,0.04355576026203397,0.043341874496220595,0.04330835166091929,0.04365615733708222,0.043101858112473634,0.04304247407711565,0.043462091059548964,0.043293620992161386,0.04353786274873451,0.04375569817220527,0.04382123749975457
7.46,0.043696962835574414,0.04342433761994061,0.043122120343555434,0.04346143492790771,0.04373625200701943,0.04344206182093879,0.04380184915521294,0.04353310070012477,0.043451309956415586,0.04327449286389512,0.04384744978876078,0.043321841040547114,0.043559150270087596,0.04331471641820199,0.04331750496460343,0.04367436306587832,0.043114013085652006,0.04302075621707903,0.04345649960242013,0.04330661327022622,0.043541936426648976,0.04375534476013251,0.043825888859177056
7.48,0.043693201605759534,0.043410609997418005,0.04312831602731584,0.04345892483082495,0.04372998389711233,0.043449577819249956,0.043808609739258264,0.043548267566227046,0.04346300394171098,0.043276494399608276,0.04383694729832982,0.043314466556645205,0.043567364247937106,0.04328578825006412,0.04332525167502736,0.043690893689385724,0.043121022958910564,0.04299972453889365,0.04345068809726723,0.043319738686395826,0.043542068951328644,0.043748379368813976,0.043830675856515816
7.5,0.04368890976129499,0.043407793017497774,0.04313714633807755,0.043452755567958405,0.043717394760464996,0.04346188095369897,0.04381455015941339,0.04356412155887676,0.043467125333775336,0.043287430774458326,0.043821401883702635,0.043310145102334156,0.043574944487494424,0.043253742622981664,0.043324365559574335,0.0437064988936923,0.04313929144853651,0.042986987755076034,0.04343635971727623,0.04333143074468855,0.043542608226182465,0.04373831074007156,0.04383480459287265
7.5200000000000005,0.043691852440481245,0.04340398642412951,0.043130267408176506,0.04344648306884379,0.04370678247729481,0.04347450760805419,0.043818704510905415,0.04357299548548244,0.04346729796741048,0.04329261843555849,0.04381190110838834,0.043309372512447035,0.04359531360617269,0.043232459222409224,0.04331711774093967,0.04371952746482613,0.04314918734926314,0.04298042785173063,0.04342280881678507,0.04334934247980689,0.04354829236406511,0.04372145820330873,0.043837295453520414
7.54,0.04369820627499844,0.04339008725963547,0.04312808437200272,0.043436582303212165,0.04369882394415437,0.04348250999742205,0.04382353548684034,0.04357674972752871,0.0434730295448477,0.04330288303244753,0.043801175362174205,0.043307596561034896,0.04360992896619865,0.0432157354235759,0.04332309140384237,0.043732501708976274,0.04315579068180031,0.04297560874767105,0.04340854148390615,0.04336429655435776,0.04355230710090749,0.04370637241798925,0.04383656164447606
7.5600000000000005,0.0437021148501981,0.043373640494751536,0.043124688783773533,0.043414935477848325,0.043689461349494425,0.043485102924352016,0.043828705815038095,0.04357489926104632,0.043479349238197476,0.043314695102602004,0.043800730776476116,0.04329942061341704,0.043624848856335635,0.04320520695476046,0.04333281978307882,0.04374514527146131,0.04316509902839619,0.04297984562282597,0.043385005691242484,0.04338381781313569,0.0435587585503725,0.04369104512464665,0.04384066261654952
7.58,0.04371115060248163,0.0433637328112548,0.043119136882940674,0.043395124447815236,0.04367707173126755,0.04347874027903923,0.043834304253913305,0.04356925846306811,0.04349560438475379,0.04332847793509931,0.0437951251137107,0.0432841095471162,0.04363804927889459,0.043192202053879095,0.04335107403325434,0.04375760195270929,0.043173240895788896,0.042981119805736843,0.043362333795871004,0.04341165018556661,0.04356668699873761,0.043670186873717806,0.04384401767338326
