time,k_4,k_6,k_8,k_10,k_12,k_14,k_16,k_18,k_20,k_22,k_24
6.08,0.0943463746936975,0.11484426564708489,0.12285345913733614,0.12891429348916428,0.13794072325133358,0.10870913113963789,0.08984864679113189,0.06069918297893337,0.046667144973436596,0.047198035314847946,0.04797874258339592
6.12,0.09399954131196553,0.11456205240464043,0.1230329023326251,0.12934996302144508,0.13810648530843314,0.10872350230633275,0.09000467220203305,0.060721841764813184,0.04657936631480571,0.04694431609395351,0.04797535693895249
6.16,0.09359445466145343,0.11430335405138797,0.1231717683428443,0.12979852383223078,0.13850855986685814,0.10863561159188219,0.0901700777762498,0.06081013735964372,0.04644228092501581,0.0466108081475053,0.04795442344492849
6.2,0.09304023785924428,0.1141150245008177,0.12352167111169149,0.13021552090461225,0.1387600981960769,0.10864357333643185,0.09031248612594461,0.06090861332131205,0.04627113313906992,0.04629838973829385,0.047913251766505065
6.24,0.0925754714735737,0.11396182875934248,0.12385571093021948,0.1306189153191677,0.13886332825845174,0.10863838021046907,0.09044485058934154,0.06102325819006993,0.0461245225128095,0.0460600215635553,0.04783371219299951
6.28,0.0921342966957829,0.11380937433334394,0.12417881940537291,0.13101204730470847,0.1390559168095641,0.10862882396376208,0.09057063926011788,0.06112786327334556,0.04598302883069824,0.04577502139818778,0.04772416872511618
6.32,0.09176765638980276,0.1137808630254911,0.12424583695901914,0.13139063622548824,0.1392301176065509,0.10869223629730097,0.09068626468326636,0.06118663750936799,0.04584798970645646,0.04555550074189309,0.04761626085536297
6.36,0.0913902886612987,0.1137735354762598,0.12425352008282524,0.1317693660445625,0.13943919643338998,0.10875852256394344,0.0908040656646587,0.06128346815042098,0.04571173231849575,0.04529906175843715,0.04751724284570759
6.4,0.09102575548144384,0.11391500969031416,0.12413976102096298,0.13211986008961288,0.1395934897554892,0.10895450182503624,0.09090510866247793,0.06135010079813532,0.04559471235745423,0.044973786281426065,0.04742791403764718
6.44,0.09069259133878967,0.11398243152597415,0.12412119934913639,0.13245194602521101,0.13972668596937832,0.10916150138828731,0.09099828209966589,0.061416745914833225,0.045414029294976475,0.044658239925281555,0.04737634716846591
6.48,0.09041674634558615,0.11391807833236837,0.12426080850914083,0.13274682087555195,0.1400934534032936,0.10910782463127482,0.0910701764610279,0.0614005812343085,0.045240702268055794,0.04439702492466845,0.047347783014723636
6.5200000000000005,0.09018677560856099,0.1139822941215052,0.12422866891905236,0.13306819404169995,0.140325046249916,0.1090205199101695,0.09115847513932197,0.06142920757140441,0.045077096880188634,0.04419375936232077,0.04732996219586022
6.5600000000000005,0.08992026654146601,0.11402841732880613,0.12420554669190763,0.1333418758471985,0.1406400536508592,0.1089624767863685,0.0911871370170649,0.061496577565935594,0.044950463325109005,0.04390332620603471,0.04736385903924972
6.6000000000000005,0.08966840711577514,0.11404352605886123,0.12412942126016696,0.13364323220283855,0.1410463580440027,0.10881714761722987,0.0912633456262397,0.061515475347545825,0.04486152805821921,0.043553957792527645,0.04745760087659308
6.640000000000001,0.08940579215720133,0.11399993630225029,0.12407787708630161,0.13397343203468753,0.14143044924659032,0.10865710524252227,0.09129827542089301,0.06152366279248433,0.04482417008212633,0.043251070241725545,0.04755822939321757
6.68,0.08901885320887398,0.1139320687605629,0.1241182027932932,0.13433051154750528,0.14172227832269538,0.10836269402322483,0.09141128429175299,0.06159072381114505,0.044873350861814085,0.04297442107609197,0.047665611303040374
6.72,0.08869958128609706,0.11398661850159407,0.12406433687696872,0.13466307040646933,0.14196809977488958,0.10805363330871444,0.09150563741807205,0.061659422868873055,0.04484136940917734,0.04279638531487062,0.04776184483427372
6.76,0.08833127549046876,0.11386234745187043,0.12390241232207151,0.1350283808932235,0.1423247702474666,0.1078789478974437,0.09162112086137829,0.06172919370108106,0.04482651833304565,0.04262637584026098,0.04786865696168944
6.8,0.0880324377414043,0.11371634386053804,0.12385215005995882,0.13540371578579885,0.14262856020583534,0.10758081521098162,0.09174362684113009,0.061783057017734885,0.044843798097949944,0.04243726902812827,0.047978226150539906
6.84,0.08759687515305781,0.11360970116994838,0.12377110171328524,0.13578333566560358,0.1430030702337501,0.10733221478351918,0.09186744870907432,0.06183479626611642,0.044854775735946005,0.04225855887581378,0.048088121693885155
6.88,0.0872448518061625,0.11351266998143826,0.12382890187554266,0.13605186145343043,0.14322875463022242,0.1069943612052298,0.09198523400612367,0.0619859061420103,0.04490058103367047,0.04207249963556376,0.048194378230605774
6.92,0.08680016527237043,0.11332563163584485,0.12401999388751894,0.13639045457368051,0.1435980144818152,0.10670732574912334,0.09207765104375955,0.062017989759331205,0.044908016965291654,0.04186811263563864,0.04828664399562582
6.96,0.08647626880283765,0.1131695227534769,0.12422941231689397,0.13668365069010413,0.14372678995030766,0.10662763185583438,0.09216074579963193,0.06200944616396085,0.04492359101586773,0.041619526743924745,0.04837341390716007
7.0,0.08612301808740323,0.11307830485047342,0.12451424857059835,0.13698955868949347,0.1437921183675513,0.10652164671784448,0.09222622209960553,0.062066911315318295,0.0449135683300116,0.041325360705044216,0.04844904226665602
7.04,0.08577903259825198,0.1130126570822365,0.12478542881241886,0.13728157865031498,0.14400537493885723,0.10631147457130023,0.09228194604544976,0.06203074238432586,0.04493329049173588,0.04106159378225285,0.04851688064285596
7.08,0.08532945887280124,0.1129615124311439,0.12505661535670612,0.137562664001218,0.14430882790972852,0.10610993700613941,0.09232714282681977,0.06198850026905038,0.045016198756619843,0.04082053171025141,0.04851861085952131
7.12,0.0848769674405633,0.11293843037565256,0.1252931507713262,0.13784266468931675,0.14444085115009467,0.1060702149526439,0.09236794447535346,0.06200483329357795,0.04503948719458817,0.04066080358069191,0.04846465207619118
7.16,0.08444441888302671,0.1128812491948368,0.12542481507462622,0.13810115140131177,0.1447925595609245,0.10591743998052987,0.09239419808575682,0.062015149092074284,0.04507664153872373,0.040501326363125534,0.04845105082506378
7.2,0.08399605385174301,0.11289446678032583,0.1255513381494343,0.13837005449533166,0.1450710590788329,0.10576874176230694,0.09242552918236388,0.062057854339788325,0.0451054875551141,0.040340847774509705,0.04841856703024939
7.24,0.08355230435310257,0.11266331808169767,0.12572023371158553,0.1386227724719139,0.14540981821887475,0.10569227500153623,0.09244507852417731,0.06210172470003343,0.04518963804411832,0.04019146148912871,0.04841137540383153
7.28,0.0831122480506028,0.11233180678094143,0.12591593574947474,0.1388631203962006,0.1457551474534453,0.10566030811629541,0.09247234039939502,0.06211729374350784,0.04527164966719683,0.04008987211188459,0.04841027753105538
7.32,0.08259825061064827,0.11206661644818837,0.12620431795883588,0.13899456413507852,0.14607481650583867,0.10565150368882453,0.09250241363458431,0.062086015031582634,0.04535897678513716,0.040048764066497565,0.04841376113478428
7.36,0.0820411970279518,0.11188655160572217,0.12648088709120314,0.13917765330513066,0.1462720806839536,0.10555812658572164,0.09252768309117604,0.062080635561385,0.04551661775472553,0.040048795884720836,0.0484097714083097
7.4,0.08163739289779612,0.11165013202387435,0.1267345479546456,0.13920962224109237,0.14657463497569673,0.10535513426539136,0.09253847294543069,0.062108155889704975,0.04570537708732824,0.040079173927601776,0.04840735579143781
7.44,0.08126360499927145,0.11138876706320455,0.12702379983413759,0.1391246170870828,0.14693462652546213,0.10531888696832316,0.09257821992602597,0.062090323298898194,0.045887556045015716,0.04005187630171454,0.04833772195086388
7.48,0.08081617510692804,0.11116021083026856,0.12731244855869372,0.13898938885293272,0.14729685132527012,0.10534508215936442,0.09262250932770363,0.06204635853704334,0.046114950037362275,0.040039294174689044,0.048256731089744084
7.5200000000000005,0.08038385819479167,0.11095107547404671,0.1275409214514134,0.13902100352284041,0.1474731687272839,0.10534932105692475,0.09269565507237613,0.06203166119425238,0.04635047895611128,0.040094186696618045,0.04810866965334127
7.5600000000000005,0.07999919464484709,0.11066115078641972,0.12786276796304594,0.13891644586617127,0.1477185505269129,0.1053457094947526,0.09277214431594821,0.06201055517142616,0.046587154606057786,0.04018362753541056,0.0479426990890079
7.6000000000000005,0.0797097905599512,0.11047540462504525,0.12817365671389166,0.13859007739315407,0.1478860311468766,0.105405758915543,0.09284597769234598,0.06193831100576845,0.0467862112033511,0.040342433347896625,0.047846347396176055
7.640000000000001,0.07936940477658104,0.11032903225458549,0.12848588047468296,0.13843451111795202,0.14783234984878404,0.10558968703675602,0.09292676351542345,0.06181240488252609,0.04702088582625083,0.04046451031503613,0.04773456995142194
7.68,0.07914970315803385,0.11028721913299483,0.12865329116008145,0.1383068186854002,0.14766866163923006,0.10565725627662126,0.09303276974289645,0.06169603225385951,0.04726495826579854,0.040618012497692355,0.0476652771873914
7.72,0.07888922041035662,0.11023687644314285,0.1289182059581221,0.13793439029072127,0.14746363968819595,0.10593637850456752,0.09312426033717847,0.06164349909367052,0.04749924372153113,0.04077305687597261,0.04758122867654101
7.76,0.07866865567296762,0.11002572599914381,0.12906139246739806,0.137712258010363,0.1473736273893719,0.10627715476625631,0.0931965423963178,0.06154158318373393,0.0477206079985788,0.04093950792799598,0.04748294418787273
7.8,0.07844026329774129,0.10978334815010606,0.12906069293269887,0.13739982893863803,0.14741547080455955,0.10678562943997597,0.09325730255714997,0.06156372949579306,0.04793257871620018,0.0411111364633325,0.04725001920380446
7.84,0.07808809447143175,0.10957554162853915,0.12907731969513442,0.13703575783422967,0.14748958914604934,0.10729133556480835,0.09332922354932088,0.061636205938907174,0.04814664660182633,0.041281052987498554,0.04704923258225442
7.88,0.07788269050999334,0.10928721836354852,0.12897269097396588,0.13668473743925383,0.14760953357401654,0.10777954721104686,0.09339064278692008,0.06177791901531819,0.04835189862647781,0.041465528544738964,0.04679759295471995
7.92,0.07758344162482655,0.1089974743000835,0.1288243317394075,0.1363110576690623,0.14784764489315042,0.10830793009079533,0.09344632381101715,0.06191961400466381,0.04855134231175941,0.04165696483772048,0.046553874717513474
7.96,0.07721276546119968,0.10863013953669293,0.12884756182231671,0.13602047413438806,0.14800875192992718,0.10879705683763467,0.09347911288875127,0.06210991988031012,0.048735917831570344,0.04185477977564362,0.04630351990156527
8.0,0.07700261602314248,0.10817456380513836,0.12879932710499503,0.13572107714763865,0.14812707615132648,0.10931468962751074,0.09354800921924676,0.062304339922529185,0.04893690105896889,0.041999386800527436,0.04607201313897603
