time,closure_entropy
6.48,3.1354749064461935
6.5,3.1354747748949214
6.5200000000000005,3.1354749312663874
6.54,3.1354749942423763
6.5600000000000005,3.135475237992147
6.58,3.1354754033264194
6.6000000000000005,3.135475516309197
6.62,3.135475588533521
6.640000000000001,3.1354756265221067
6.66,3.1354757879148902
6.68,3.1354760509578186
6.7,3.1354762421205087
6.72,3.1354764212716404
6.74,3.135476560698466
6.76,3.135476602103639
6.78,3.135476671354465
6.8,3.1354767808022554
6.82,3.135477009087871
6.84,3.1354771817327256
6.86,3.1354774098596487
6.88,3.135477483821919
6.9,3.1354776447424877
6.92,3.135477773930514
6.94,3.1354780196382914
6.96,3.1354783335656053
6.98,3.1354786984341656
7.0,3.1354790092238494
7.0200000000000005,3.135479361805692
7.04,3.13547974986039
7.0600000000000005,3.1354799650809255
7.08,3.135480125057426
7.1000000000000005,3.135480213087912
7.12,3.135480215246986
7.140000000000001,3.13548010778171
7.16,3.135480036121363
7.18,3.1354800516976664
7.2,3.1354800304830843
7.22,3.135480180308716
7.24,3.1354803758014254
7.26,3.135480462213417
7.28,3.135480304227896
7.3,3.135480533717482
7.32,3.1354807376571374
7.34,3.1354808438539967
7.36,3.135480884113756
7.38,3.1354807465565533
7.4,3.1354805632868725
7.42,3.1354804257064814
7.44,3.1354802506127095
7.46,3.135480095051587
7.48,3.1354798875255345
7.5,3.135479942225776
7.5200000000000005,3.1354798142855076
7.54,3.1354797472548546
7.5600000000000005,3.13547966056782
7.58,3.1354795286171955
7.6000000000000005,3.135479355935901
7.62,3.1354790939497486
7.640000000000001,3.135479090414701
7.66,3.135479049681177
7.68,3.1354789893667165
7.7,3.135478885971965
7.72,3.1354786319390713
7.74,3.1354782236608063
7.76,3.135477846126114
7.78,3.13547770626174
7.8,3.1354774831744305
7.82,3.1354774767768308
7.84,3.1354774723750793
7.86,3.1354772423409276
7.88,3.1354769823994597
7.9,3.1354766748422005
7.92,3.135476330757489
7.94,3.135475934650832
7.96,3.1354755390316384
7.98,3.13547516994652
8.0,3.135474755476355
8.02,3.135474431936877
8.040000000000001,3.135473950797715
8.06,3.135473594033429
8.08,3.1354733823515057
8.1,3.1354730747422477
8.120000000000001,3.135472945759084
8.14,3.1354730709550562
8.16,3.135473303198705
8.18,3.135473459620996
8.2,3.1354733584278724
8.22,3.135473036645657
8.24,3.135472911072144
8.26,3.1354728475936064
8.28,3.135472834649785
8.3,3.135472922560079
8.32,3.1354729131484462
8.34,3.1354726753322897
8.36,3.1354722596781097
8.38,3.1354717522100883
8.4,3.1354711467186367
8.42,3.1354705132345995
8.44,3.13547016323596
8.46,3.135469920313406
8.48,3.1354696354402325
8.5,3.1354691320702104
8.52,3.1354689007738723
8.540000000000001,3.1354687930431075
8.56,3.135468859345771
8.58,3.1354690762807413
8.6,3.135469024281412
8.620000000000001,3.1354690578031863
8.64,3.13546905256477
8.66,3.1354687627838964
8.68,3.1354685399957876
8.700000000000001,3.1354684998041615
8.72,3.1354685658592585
8.74,3.1354685360384433
8.76,3.1354682523248707
8.78,3.135467770899779
8.8,3.1354673420611747
8.82,3.135467007386592
8.84,3.1354667588058116
8.86,3.135466457658246
8.88,3.135466269267115
8.9,3.135466503536941
8.92,3.135466673301672
8.94,3.1354667304965758
8.96,3.1354670492305767
8.98,3.135467623634513
9.0,3.135467958359057
9.02,3.135467962468104
9.040000000000001,3.135467806318369
9.06,3.1354674470230464
9.08,3.135467096147034
9.1,3.1354665972175213
9.120000000000001,3.13546624057059
9.14,3.1354660654820297
9.16,3.135466107804212
9.18,3.135466202103369
9.200000000000001,3.135466692227274
9.22,3.1354670248400565
9.24,3.135467353954845
9.26,3.135467641542517
9.28,3.135467769758121
9.3,3.1354680472434335
9.32,3.1354683334100457
9.34,3.1354683233597664
9.36,3.1354681730166667
9.38,3.1354677875143158
9.4,3.1354673000139344
9.42,3.1354667901490654
9.44,3.1354661563035497
9.46,3.135465594366806
9.48,3.1354654309715486
9.5,3.1354655432855525
9.52,3.1354655711728565
9.540000000000001,3.1354655289721785
9.56,3.1354654703910825
9.58,3.1354654193213585
9.6,3.135465243977884
9.620000000000001,3.1354652185350114
9.64,3.135465135352752
9.66,3.135465389266031
9.68,3.135465480534612
9.700000000000001,3.1354656661430242
9.72,3.135465681731453
9.74,3.1354655314213544
9.76,3.1354655210393876
9.78,3.135465580990444
9.8,3.1354659172952313
9.82,3.1354662939618314
9.84,3.135466766797572
9.86,3.135467139300399
9.88,3.13546749604444
9.9,3.1354679687944396
9.92,3.135468498706703
9.94,3.1354689710149533
9.96,3.1354695522944933
9.98,3.135469879530651
10.0,3.1354702439491815
10.02,3.135470440155467
10.040000000000001,3.1354708941590337
10.06,3.1354715685520893
10.08,3.1354720485583263
10.1,3.135472329897399
10.120000000000001,3.135472468651788
10.14,3.1354724930154445
10.16,3.1354726266365853
10.18,3.1354729117996762
10.200000000000001,3.1354732843975155
10.22,3.135473660422175
10.24,3.1354739075624747
10.26,3.1354743397747415
10.28,3.1354747267923337
10.3,3.135475000002192
10.32,3.1354752149199583
10.34,3.135475463438319
10.36,3.1354755977648363
10.38,3.135475511151667
10.4,3.135475206065152
10.42,3.1354748298380937
10.44,3.135474341971567
10.46,3.1354739793102513
10.48,3.1354735273803036
10.5,3.1354731435952714
10.52,3.135472730967373
10.540000000000001,3.135472333110585
10.56,3.135471683828826
10.58,3.1354711254051675
10.6,3.1354707519834286
10.620000000000001,3.1354703159332136
10.64,3.1354698628908455
10.66,3.13546968076323
10.68,3.1354693500662516
10.700000000000001,3.1354688054385313
10.72,3.135468423923051
10.74,3.135468229644911
10.76,3.1354678074008873
10.78,3.1354672388663465
10.8,3.1354669054402065
10.82,3.135466822411978
10.84,3.1354668927708165
10.86,3.135466953878248
10.88,3.135467036218246
10.9,3.135467126708308
10.92,3.135467256480921
10.94,3.1354672052221266
10.96,3.1354671509666106
10.98,3.135467117162428
11.0,3.135467320664171
11.02,3.1354673884446096
11.040000000000001,3.135467383540766
11.06,3.135467372303837
11.08,3.1354675399864664
11.1,3.1354678001989162
11.120000000000001,3.1354681052494566
11.14,3.135468416320163
11.16,3.135468697174925
11.18,3.135468877361458
11.200000000000001,3.1354691673236736
11.22,3.135469733528736
11.24,3.135470369840348
11.26,3.135471020574578
11.28,3.135471840070313
11.3,3.135472440283952
11.32,3.1354731321272116
11.34,3.1354739671897844
11.36,3.1354747398488256
11.38,3.135475504752279
11.4,3.135476508671319
11.42,3.135477390988681
11.44,3.135478195836562
11.46,3.1354790259662875
11.48,3.1354795484634512
11.5,3.1354800039840645
11.52,3.1354804169562014
11.540000000000001,3.1354809112097746
11.56,3.1354813657822627
11.58,3.1354815455002076
11.6,3.135481677372106
11.620000000000001,3.1354818748591198
11.64,3.1354821600769975
11.66,3.1354825474104753
11.68,3.1354828150497815
11.700000000000001,3.1354829899367793
11.72,3.1354831211805942
11.74,3.135483180538674
11.76,3.135483114996814
11.78,3.135483151834133
11.8,3.135483271832367
11.82,3.135483363462687
11.84,3.1354835758533817
11.86,3.135483853485147
11.88,3.1354840914056883
11.9,3.1354841640742266
11.92,3.1354842617140384
11.94,3.1354843372342405
11.96,3.135484290076775
11.98,3.1354844368661845
12.0,3.1354846106876364
12.02,3.1354846629933233
12.040000000000001,3.1354847640656995
12.06,3.135484738598552
12.08,3.135484650605965
12.1,3.135484527503589
12.120000000000001,3.1354845941020355
12.14,3.135484543931675
12.16,3.1354845911284346
12.18,3.1354846367403466
12.200000000000001,3.135484627839355
12.22,3.1354846535567313
12.24,3.135484699878344
12.26,3.1354846185263985
12.280000000000001,3.1354844873472074
12.3,3.1354843104977634
12.32,3.13548437796873
12.34,3.135484630446816
12.36,3.135484878255988
12.38,3.1354852231535113
12.4,3.135485412111529
12.42,3.1354856249001646
12.44,3.135485811708306
12.46,3.135486034940224
12.48,3.1354862979652682
12.5,3.1354863865290183
12.52,3.1354864467050554
12.540000000000001,3.135486470586455
12.56,3.1354865449289324
12.58,3.1354867031395566
12.6,3.135486724776108
12.620000000000001,3.1354867339542154
12.64,3.1354866512225086
12.66,3.1354866756046174
12.68,3.1354866566119584
12.700000000000001,3.135486811729005
12.72,3.135486784881424
12.74,3.135486708208003
12.76,3.1354865677850574
12.780000000000001,3.1354863982338808
12.8,3.135486093310312
12.82,3.135485723958962
12.84,3.1354854054259684
12.86,3.1354851003090793
12.88,3.1354848737200474
12.9,3.1354845545432104
12.92,3.1354843128403633
12.94,3.135484150430872
12.96,3.135484063382962
12.98,3.135483951059812
13.0,3.135483756379645
13.02,3.1354835943881922
13.040000000000001,3.1354833448606083
13.06,3.1354829815897682
13.08,3.1354826328372334
13.1,3.1354822696677416
13.120000000000001,3.1354818513909977
13.14,3.1354813632136995
13.16,3.1354809308384763
13.18,3.135480422097626
13.200000000000001,3.1354800475824423
13.22,3.13547941830822
13.24,3.135478712502798
13.26,3.1354780734627217
13.280000000000001,3.1354775747272816
13.3,3.1354772962494883
13.32,3.135477020688736
13.34,3.135476623741597
13.36,3.135476194000642
13.38,3.1354759240943926
13.4,3.1354757127362807
13.42,3.13547548917937
13.44,3.135475092182808
13.46,3.135474744394249
13.48,3.135474397689577
13.5,3.135473995479791
13.52,3.135473473924145
13.540000000000001,3.135472988245002
13.56,3.1354724611368447
13.58,3.135471889054106
13.6,3.1354716619824035
13.620000000000001,3.135471486234438
13.64,3.135471406237391
13.66,3.135471254921462
13.68,3.1354713391420126
13.700000000000001,3.1354713206200597
13.72,3.1354711658935215
13.74,3.1354711668551825
13.76,3.1354710606942033
13.780000000000001,3.1354709504703604
13.8,3.1354708135861906
13.82,3.135470563221245
13.84,3.1354702850406357
13.86,3.135470318156932
13.88,3.135470457029938
13.9,3.1354706442519533
13.92,3.135470814891825
13.94,3.135470918059591
13.96,3.1354710096309235
13.98,3.135471216535979
14.0,3.1354712026635387
14.02,3.135471161670245
14.040000000000001,3.135471075306544
14.06,3.135471048291632
14.08,3.135471047827511
14.1,3.1354707977954277
14.120000000000001,3.135470447129255
14.14,3.135470050709086
14.16,3.1354699018082455
14.18,3.1354698498895797
14.200000000000001,3.135470102224544
14.22,3.1354703797296395
14.24,3.135470568192699
14.26,3.135470704304116
14.280000000000001,3.135470859565811
14.3,3.135471288135485
14.32,3.13547169550111
14.34,3.1354723148595784
14.36,3.1354729912047117
14.38,3.1354736143777284
14.4,3.135473935589277
14.42,3.1354740764410103
14.44,3.135474101438339
14.46,3.13547409729656
14.48,3.1354738468141212
14.5,3.1354738162271847
14.52,3.1354739257039608
14.540000000000001,3.135474121839198
14.56,3.1354742393963715
14.58,3.135474355584854
14.6,3.1354746005471132
14.620000000000001,3.1354748524318627
14.64,3.135475003516967
14.66,3.135475111794019
14.68,3.1354750955804773
14.700000000000001,3.1354753658521135
14.72,3.1354758253874935
14.74,3.1354760307214025
14.76,3.1354764567835183
14.780000000000001,3.13547686560832
14.8,3.135476990234827
14.82,3.1354771923808187
14.84,3.1354773685087274
14.86,3.135477756555221
14.88,3.135478275445739
14.9,3.1354786854660532
14.92,3.1354790841604867
14.94,3.135479430978742
14.96,3.1354796925664146
14.98,3.1354799935753626
15.0,3.1354801300258086
15.02,3.1354802776120763
15.040000000000001,3.1354804788294333
15.06,3.1354807069035266
15.08,3.1354809162505894
15.1,3.1354811496160244
15.120000000000001,3.135481236019825
15.14,3.135481425448788
15.16,3.1354815556725293
15.18,3.1354815562564675
15.200000000000001,3.1354815413678625
15.22,3.135481637115578
15.24,3.1354817365581393
15.26,3.1354817483789645
15.280000000000001,3.1354817246996545
15.3,3.135481458536161
15.32,3.1354813525123815
15.34,3.135481246640821
15.36,3.135481217731366
15.38,3.1354810972366396
15.4,3.135480963632691
15.42,3.135480726927508
15.44,3.1354803799080027
15.46,3.1354800682243766
15.48,3.135479784231233
15.5,3.135479664378403
15.52,3.135479465280253
15.540000000000001,3.135479150922931
15.56,3.1354789480887164
15.58,3.1354788495214887
15.6,3.135478810772425
15.620000000000001,3.13547888167865
15.64,3.1354789694305496
15.66,3.1354792312446667
15.68,3.13547951508261
15.700000000000001,3.1354797455948504
15.72,3.135479985619741
15.74,3.1354804122213125
15.76,3.1354808639380463
15.780000000000001,3.135481336764206
15.8,3.135481721363674
15.82,3.135482058337167
15.84,3.1354823633530278
15.860000000000001,3.135482620135068
15.88,3.1354827835094916
15.9,3.135482740635155
15.92,3.135482738384597
15.94,3.135482766563111
15.96,3.135482676262099
15.98,3.1354824642986285
16.0,3.1354820729597273
16.02,3.1354817095096803
16.04,3.1354812940548937
16.06,3.135480897373308
16.080000000000002,3.135480501901991
16.1,3.135480060314552
16.12,3.1354796791022554
16.14,3.1354796435521006
16.16,3.135479635162597
16.18,3.135479700847305
16.2,3.135479754819159
16.22,3.135479854418809
16.240000000000002,3.135479994620276
16.26,3.1354799533558073
16.28,3.135479886925118
16.3,3.1354797216442734
16.32,3.1354794549688063
16.34,3.135479368369286
16.36,3.135479078069431
16.38,3.1354789500616285
16.4,3.1354787987587054
16.42,3.1354786996402866
16.44,3.1354787898350924
16.46,3.13547881111108
16.48,3.135478774691438
16.5,3.1354788232216277
16.52,3.1354789279652717
16.54,3.1354788150915214
16.56,3.1354786313215
16.580000000000002,3.135478335151655
16.6,3.135478129462907
16.62,3.1354778927032614
16.64,3.135477715238496
16.66,3.135477511995694
16.68,3.135477507734548
16.7,3.1354774219576886
16.72,3.1354771707121074
16.740000000000002,3.135477010127555
16.76,3.135477023662083
16.78,3.1354771586882477
16.8,3.135477375572043
16.82,3.13547755808857
16.84,3.135477737267744
16.86,3.135477886528551
16.88,3.135478000859999
16.9,3.135477806385121
16.92,3.1354774312740217
16.94,3.1354769980752835
16.96,3.135476617578246
16.98,3.1354763725828025
17.0,3.135476246484488
17.02,3.1354761803369993
17.04,3.135476206398647
17.06,3.135476338174047
17.080000000000002,3.135476376962482
17.1,3.1354762953433477
17.12,3.135476231468641
17.14,3.1354762406261187
17.16,3.1354763605402582
17.18,3.135476438529014
17.2,3.1354765266080107
17.22,3.1354766281794664
17.240000000000002,3.1354767084803137
17.26,3.1354768002845157
17.28,3.1354769034892507
17.3,3.1354770332455724
17.32,3.1354772939384157
17.34,3.135477457928968
17.36,3.1354775611451977
17.38,3.1354777974760206
17.400000000000002,3.135478095625219
17.42,3.135478507006191
17.44,3.135478926698851
17.46,3.1354792664486224
17.48,3.135479559977318
17.5,3.1354798155408075
17.52,3.135480078233622
17.54,3.1354803129485065
17.56,3.1354807252987222
17.580000000000002,3.1354811174644657
17.6,3.135481577543396
17.62,3.1354817146405436
17.64,3.1354817607300323
17.66,3.1354817770130534
17.68,3.13548162632948
17.7,3.1354816365586
17.72,3.1354816457528134
17.740000000000002,3.1354816162203774
17.76,3.135481550946382
17.78,3.1354815533606395
17.8,3.135481626910732
17.82,3.135481601293109
17.84,3.135481448910065
17.86,3.1354812733096202
17.88,3.135481036566285
17.900000000000002,3.135480643578396
17.92,3.1354801807743677
17.94,3.1354796383178276
17.96,3.1354789186748713
17.98,3.1354781182784373
18.0,3.1354773384649013
18.02,3.1354764034828992
18.04,3.135475498415343
18.06,3.1354747697188934
18.080000000000002,3.135474169553847
18.1,3.1354737773104744
18.12,3.1354732395738516
18.14,3.135472597741296
18.16,3.1354721198296867
18.18,3.135471547150085
18.2,3.1354709793709867
18.22,3.135470568840849
18.240000000000002,3.1354700695337017
18.26,3.135469632748446
18.28,3.135469316336455
18.3,3.135469053736757
18.32,3.1354688653102696
18.34,3.135468506623289
18.36,3.1354680846379237
18.38,3.135467856190575
18.400000000000002,3.13546763065285
18.42,3.135467547849858
18.44,3.1354678437583123
18.46,3.135467962934153
18.48,3.135467920447166
18.5,3.1354681375640956
18.52,3.1354684439748732
18.54,3.135468558084863
18.56,3.1354685598496035
18.580000000000002,3.135468886996162
18.6,3.1354691455000188
18.62,3.1354694354420882
18.64,3.1354696411865226
18.66,3.1354699355054216
18.68,3.13547021348844
18.7,3.135470572712115
18.72,3.135471038684599
18.740000000000002,3.1354714655836102
18.76,3.135472026027805
18.78,3.135472457146344
18.8,3.1354729790039824
18.82,3.135473490906911
18.84,3.1354739934401072
18.86,3.135474507859232
18.88,3.1354749262393384
18.900000000000002,3.135475359239536
18.92,3.135475809304309
18.94,3.13547627880579
18.96,3.1354765958790947
18.98,3.1354767879596808
19.0,3.13547692337484
19.02,3.135476905972193
19.04,3.135476858131447
19.06,3.135476907355714
19.080000000000002,3.135476927114525
19.1,3.1354770918522794
19.12,3.1354773061005665
19.14,3.135477335936766
19.16,3.135477280545771
19.18,3.1354769742123993
19.2,3.1354766290623965
19.22,3.1354763388297937
19.240000000000002,3.1354760809266393
19.26,3.1354757744508066
19.28,3.13547547528164
19.3,3.135475249378781
19.32,3.1354750719894224
19.34,3.135474948327888
19.36,3.1354747877334663
19.38,3.1354746605712362
19.400000000000002,3.135474497052583
19.42,3.135474399050574
19.44,3.1354741362199743
19.46,3.1354737777453905
19.48,3.135473636911644
19.5,3.1354735122979154
19.52,3.1354735148551875
19.54,3.135473488392462
19.56,3.1354734211864956
19.580000000000002,3.1354732820131743
19.6,3.1354731325234124
19.62,3.1354728735197908
19.64,3.1354726854850687
19.66,3.1354723829117788
19.68,3.1354719634460557
19.7,3.1354716510084706
19.72,3.135471366316468
19.740000000000002,3.1354709841111417
19.76,3.1354705881363305
19.78,3.1354700395438617
19.8,3.1354697002662575
19.82,3.1354694047856055
19.84,3.1354689969781937
19.86,3.135468482097485
19.88,3.135467978225265
19.900000000000002,3.1354674811214385
19.92,3.135467179528598
19.94,3.1354669406892937
19.96,3.1354665919803937
19.98,3.135466418931003
20.0,3.1354661139902253
20.02,3.1354658061741474
20.04,3.135465385741725
20.06,3.1354649579001843
20.080000000000002,3.1354646559367287
20.1,3.135464379686268
20.12,3.1354643941685296
20.14,3.135464508876914
20.16,3.1354646708184304
20.18,3.135464958788623
20.2,3.135464866158637
20.22,3.135464871557581
20.240000000000002,3.135464887451481
20.26,3.1354650117876774
20.28,3.1354652704823898
20.3,3.135465525062196
20.32,3.1354658199685073
20.34,3.135465996057484
20.36,3.1354659230341393
20.38,3.1354658183702946
20.400000000000002,3.135465745729318
20.42,3.1354658092675938
20.44,3.135466069380602
20.46,3.135466213853953
20.48,3.1354661558484946
20.5,3.1354662624101968
20.52,3.1354662982910013
20.54,3.1354664208358423
20.56,3.1354663816321477
20.580000000000002,3.1354665103209105
20.6,3.135466772289043
20.62,3.135466959011373
20.64,3.135467049224197
20.66,3.1354671208240865
20.68,3.1354672452926855
20.7,3.1354673182072696
20.72,3.1354673049691533
20.740000000000002,3.135467129156014
20.76,3.135466903856007
20.78,3.135466693469463
20.8,3.1354665840714304
20.82,3.1354667527523454
20.84,3.1354669075054042
20.86,3.1354670976761465
20.88,3.135467431383889
20.900000000000002,3.1354676462439364
20.92,3.1354680080983806
20.94,3.1354684809950344
20.96,3.135468820424537
20.98,3.135469256578057
21.0,3.1354694232389395
21.02,3.1354695835594764
21.04,3.135469479067379
21.06,3.135469349660706
21.080000000000002,3.1354694421370266
21.1,3.1354696728022255
21.12,3.1354700620027858
21.14,3.13547024959002
21.16,3.1354705579357427
21.18,3.1354710814890425
21.2,3.1354715472708086
21.22,3.1354718393307643
21.240000000000002,3.1354720782628167
21.26,3.1354720569761096
21.28,3.135471945064847
