time,closure_entropy
6.25,2.202018374654487
6.300000000000001,2.201970429129989
6.3500000000000005,2.20193893456372
6.4,2.2019365075588904
6.45,2.2019504485414423
6.5,2.2019135498008673
6.550000000000001,2.2018394727300423
6.6000000000000005,2.201844431136049
6.65,2.2017239462617466
6.7,2.2016202568313212
6.75,2.2015281346847138
6.800000000000001,2.2014080245637717
6.8500000000000005,2.2014610751917463
6.9,2.201448343413806
6.95,2.2015264551885196
7.0,2.201587417954845
7.050000000000001,2.201631590398136
7.1000000000000005,2.2015977851696182
7.15,2.201511114390613
7.2,2.201546730845454
7.25,2.2016201050250155
7.300000000000001,2.2018125344550628
7.3500000000000005,2.2020561825633123
7.4,2.2020877645923727
7.45,2.2022679920657557
7.5,2.202353144897776
7.550000000000001,2.202428633052391
7.6000000000000005,2.2025252978166123
7.65,2.2024538695647387
7.7,2.202387112270705
7.75,2.2023650292165886
7.800000000000001,2.202259337078001
7.8500000000000005,2.202125320614938
7.9,2.2019868187067444
7.95,2.2018422009143355
8.0,2.2017351484971037
8.05,2.201638658146942
8.1,2.2015948991984167
8.15,2.2015822648267864
8.200000000000001,2.2015518928542193
8.25,2.2014918289817333
8.3,2.201391343312333
8.35,2.201287477446149
8.4,2.201199132077837
8.450000000000001,2.201126415918955
8.5,2.201052990775217
8.55,2.200981759883102
8.6,2.200912113253024
8.65,2.2009761036156457
8.700000000000001,2.2011061128973375
8.75,2.201254910382082
8.8,2.2014824454211097
8.85,2.2017148192678317
8.9,2.201872255392983
8.950000000000001,2.2022187566423965
9.0,2.2025704699812843
9.05,2.202753573997931
9.1,2.20292807886067
9.15,2.20291075031908
9.200000000000001,2.2030351923231857
9.25,2.2030941147204266
9.3,2.2032632324371493
9.35,2.203485240964438
9.4,2.203715241413491
9.450000000000001,2.2040460270330566
9.5,2.2044117418961657
9.55,2.204698630748725
9.600000000000001,2.2049664537548255
9.65,2.205217213762877
9.700000000000001,2.2055094520401073
9.75,2.2058291530824263
9.8,2.206175354270063
9.850000000000001,2.206578935914314
9.9,2.2070892103793027
9.950000000000001,2.207476741317938
10.0,2.207861956426636
10.05,2.208066580595234
10.100000000000001,2.2081674684108847
10.15,2.2083008215029842
10.200000000000001,2.2082054735027077
10.25,2.208105484709785
10.3,2.2080309445994026
10.350000000000001,2.20795814578172
10.4,2.2079391507830484
10.450000000000001,2.2078687625984466
10.5,2.207803687268623
10.55,2.207697841583679
10.600000000000001,2.207472814363425
10.65,2.207264006308427
10.700000000000001,2.2069884396078248
10.75,2.206828603039595
10.8,2.206807548361296
10.850000000000001,2.206881736564586
10.9,2.2069087813615225
10.950000000000001,2.2069006424675925
11.0,2.2070173248932177
11.05,2.2070817958146227
11.100000000000001,2.2070907420091164
11.15,2.2070771877083195
11.200000000000001,2.2069690890272455
11.25,2.2068523439679146
11.3,2.2067544550192464
11.350000000000001,2.206760204801028
11.4,2.2068259842032916
11.450000000000001,2.2069494791539346
11.5,2.2070279954954026
11.55,2.207125879271371
11.600000000000001,2.2072351676123545
11.65,2.2073546285893224
11.700000000000001,2.207421685579634
11.75,2.207254592718366
11.8,2.2070047071104866
11.850000000000001,2.2066741757306727
11.9,2.2063905339231593
11.950000000000001,2.2061284822960934
12.0,2.205941776143459
12.05,2.2058296522972505
12.100000000000001,2.2056072873698023
12.15,2.2052943992838383
12.200000000000001,2.2049174620890093
12.25,2.2045899215105305
12.3,2.204331790040754
12.350000000000001,2.204093700386844
12.4,2.2038500674115458
12.450000000000001,2.2035697290344944
12.5,2.203414540895985
12.55,2.203299271072467
12.600000000000001,2.2031514922305973
12.65,2.203000160717612
12.700000000000001,2.2028420197031684
12.75,2.2027346910295424
12.8,2.202545231404408
12.850000000000001,2.2023278184676274
12.9,2.2020865902301656
12.950000000000001,2.2018368037495235
13.0,2.201656608286692
13.05,2.2013734046573665
13.100000000000001,2.2011327139704173
13.15,2.200859523972232
13.200000000000001,2.200706528026926
13.25,2.2004683882536176
13.3,2.2002475490422424
13.350000000000001,2.2000611195701314
13.4,2.1998792497269024
13.450000000000001,2.1996944199683504
13.5,2.199554460279073
13.55,2.199470593404045
13.600000000000001,2.19944599542528
13.65,2.1994374937992203
13.700000000000001,2.1994273509606783
13.75,2.199330943745962
13.8,2.1992082021336183
13.850000000000001,2.1992962538992096
13.9,2.199375690806184
13.950000000000001,2.1995490212275564
14.0,2.1997390633325535
14.05,2.199976942578314
14.100000000000001,2.200217852612313
14.15,2.2004470965437766
14.200000000000001,2.20054394904237
14.25,2.2005074418999033
14.3,2.200385871617596
14.350000000000001,2.200368340610913
14.4,2.200308568853039
14.450000000000001,2.200066338086561
14.5,2.1998446817648367
14.55,2.1995487757592325
14.600000000000001,2.199362120185582
14.65,2.199214913261846
14.700000000000001,2.199110063830246
14.75,2.1991598176702953
14.8,2.1991052298715053
14.850000000000001,2.199033563354897
14.9,2.1989360976825774
14.950000000000001,2.1987755930313195
15.0,2.1986463473952895
15.05,2.1986929820786103
15.100000000000001,2.198803809531097
15.15,2.1990521394118545
15.200000000000001,2.1992069529184635
15.25,2.1993505767835297
15.3,2.1994562299503637
15.350000000000001,2.1996151139332554
15.4,2.199778335081013
15.450000000000001,2.1999034858638242
15.5,2.2000597990182507
15.55,2.200157625295568
15.600000000000001,2.2001835100821134
15.65,2.2000407925478944
15.700000000000001,2.199861100104044
15.75,2.1997322246619953
15.8,2.199662137208459
15.850000000000001,2.1997063054761634
15.9,2.1998818585363553
15.950000000000001,2.200048976943311
16.0,2.2001374310798303
16.05,2.200314807487016
16.1,2.200542661061298
16.150000000000002,2.200898090713688
16.2,2.2013175140086467
16.25,2.2018130996538106
16.3,2.2024839453815344
16.35,2.2029927041945827
16.400000000000002,2.203517296508589
16.45,2.2039611948425955
16.5,2.2044032693962152
16.55,2.2049252669929142
16.6,2.2053619582006503
16.650000000000002,2.2057319823162054
16.7,2.206286314528311
16.75,2.206676653979632
16.8,2.2070175292030725
16.85,2.207377007324057
16.900000000000002,2.207752394989556
16.95,2.20817710962782
17.0,2.2085616918472666
17.05,2.2089645841864054
17.1,2.2092286131211996
17.150000000000002,2.2094962899418706
17.2,2.2096159052324325
17.25,2.209706667155015
17.3,2.2096795443202324
17.35,2.209482247731447
17.400000000000002,2.2092063937662663
17.45,2.2089301734861326
17.5,2.2085707316954206
17.55,2.20829294145373
17.6,2.2080720403021967
17.650000000000002,2.2078174477827304
17.7,2.207572775016684
17.75,2.207294886756418
17.8,2.2072286240164036
17.85,2.2071132043555313
17.900000000000002,2.2071765405717776
17.95,2.2070572142456224
18.0,2.2068473661174703
18.05,2.206657044220782
18.1,2.206516062506763
18.150000000000002,2.206330185200786
18.2,2.206312037435345
18.25,2.2064103449944352
18.3,2.206399991272691
18.35,2.2063113658789724
18.400000000000002,2.2061671922117063
18.45,2.2059933117977826
18.5,2.2059429102228045
18.55,2.205851392378139
18.6,2.2059115567911394
18.650000000000002,2.206052264011434
18.7,2.2061359878410247
18.75,2.206267671022084
18.8,2.206337426735949
18.85,2.2063730826537324
18.900000000000002,2.2064689929960104
18.95,2.2066700269170907
19.0,2.2068208943219902
19.05,2.2069816301467218
19.1,2.207147714169733
19.150000000000002,2.2071796086776985
19.200000000000003,2.207239594715829
19.25,2.207244589278289
19.3,2.2072813136288194
19.35,2.207357128804179
19.400000000000002,2.2073725783995273
19.450000000000003,2.207403566393958
19.5,2.207469092713441
19.55,2.2073808806940867
19.6,2.2072736199047185
19.650000000000002,2.207186262480036
19.700000000000003,2.2071495397194125
19.75,2.207139708947853
19.8,2.207101192875217
19.85,2.206955138001694
19.900000000000002,2.2068695764350164
19.950000000000003,2.206682248120209
20.0,2.206777228392055
20.05,2.2070039393416105
20.1,2.2071158080716664
20.150000000000002,2.2071831284449335
20.200000000000003,2.207293472810461
20.25,2.2073764287117394
20.3,2.207549506511233
20.35,2.2076124243714976
20.400000000000002,2.2076486270930236
20.450000000000003,2.2077133039749035
20.5,2.2078782218720163
20.55,2.2078948042964037
20.6,2.2079159143082476
20.650000000000002,2.2079987479850827
20.700000000000003,2.207952794438699
20.75,2.2078754343608473
20.8,2.2079664057106303
20.85,2.2080596669302994
20.900000000000002,2.208107290822467
20.950000000000003,2.208222798764007
21.0,2.2083769509253806
21.05,2.2085576298070304
21.1,2.2087005634770476
21.150000000000002,2.208837087734751
21.200000000000003,2.2089884973712324
21.25,2.209168692175101
21.3,2.209484349938384
21.35,2.209781703762664
21.400000000000002,2.2100372650537428
21.450000000000003,2.2102966568131395
21.5,2.210389732579874
21.55,2.210499442139764
21.6,2.2105582254290144
21.650000000000002,2.2105269574155226
21.700000000000003,2.2104308602256486
21.75,2.2102671574812955
21.8,2.2101131566751824
21.85,2.2099860105277727
21.900000000000002,2.2097627604503316
21.950000000000003,2.209539752356772
22.0,2.209319550543239
22.05,2.209254348388088
22.1,2.20905399505544
22.150000000000002,2.2090461998002846
22.200000000000003,2.2090124159968942
22.25,2.2089762825197616
22.3,2.2086747387289902
22.35,2.2084083532730854
22.400000000000002,2.208148859377373
22.450000000000003,2.207914882824153
22.5,2.2075888671262858
22.55,2.2072019626927357
22.6,2.2069432910409024
22.650000000000002,2.2068033572970096
22.700000000000003,2.206806733315863
22.75,2.2067404737592993
22.8,2.2067453778627284
22.85,2.206699915901698
22.900000000000002,2.206744217292794
22.950000000000003,2.206896263416703
23.0,2.206999949091726
23.05,2.206974899560117
23.1,2.207073350166312
23.150000000000002,2.207276495883687
23.200000000000003,2.207439841392217
23.25,2.2075592194688944
23.3,2.2077731576022774
23.35,2.2079836417281737
23.400000000000002,2.2080879654941477
23.450000000000003,2.208314563908242
23.5,2.2084907318260085
23.55,2.2085917072843246
23.6,2.2087090075591047
23.650000000000002,2.2086893078551877
23.700000000000003,2.2086888479752527
23.75,2.2086437809952963
23.8,2.208684587817194
23.85,2.2087835084303475
23.900000000000002,2.2089377884498447
23.950000000000003,2.209040705695361
24.0,2.2090139525869303
24.05,2.2089665453902074
24.1,2.208877447625134
24.150000000000002,2.20873129710794
24.200000000000003,2.208663046829568
24.25,2.2085523776780227
24.3,2.2084733317901164
24.35,2.20844213954397
24.400000000000002,2.2083593633227414
24.450000000000003,2.208360698986069
24.5,2.2084039693697886
24.55,2.2084912710459754
24.6,2.2083603289430487
24.650000000000002,2.2081394888038544
24.700000000000003,2.2079088029297282
24.75,2.20773149234656
24.8,2.2075056295616875
24.85,2.2073529295592134
24.900000000000002,2.207155863272426
24.950000000000003,2.2068609926542893
25.0,2.2065818406143833
25.05,2.2063396159127637
25.1,2.2061564402495883
25.150000000000002,2.206003205302954
25.200000000000003,2.205898978895791
25.25,2.2058111487256054
25.3,2.205691584796262
25.35,2.2054593355224634
25.400000000000002,2.205245543166022
25.450000000000003,2.205054263493647
25.5,2.2048765242976613
25.55,2.2046610332268193
25.6,2.2044684400747583
25.650000000000002,2.2043004340918486
25.700000000000003,2.2041579842706915
25.75,2.2041512772207077
25.8,2.204193247811375
25.85,2.204232142435931
25.900000000000002,2.20422078554181
25.950000000000003,2.204179011868235
26.0,2.2040145705818266
26.05,2.2039602465870205
26.1,2.2039433456826627
26.150000000000002,2.203850271183358
26.200000000000003,2.2037428968577735
26.25,2.203631299423697
26.3,2.203490977238991
26.35,2.203331715643479
26.400000000000002,2.203273394699473
26.450000000000003,2.203255909846674
26.5,2.2032120674357
26.55,2.203160930401255
26.6,2.203139690361231
26.650000000000002,2.20307567685336
26.700000000000003,2.203166733737391
26.75,2.2030820539848155
26.8,2.2031487467203
26.85,2.203264290902176
26.900000000000002,2.203228881565387
26.950000000000003,2.2031566245883396
27.0,2.2031652794633176
27.05,2.2031223452491693
27.1,2.203171826874195
27.150000000000002,2.2032106670763945
27.200000000000003,2.203304769995137
27.25,2.203381059053227
27.3,2.2037102513095945
27.35,2.203993386280802
27.400000000000002,2.204343535398674
27.450000000000003,2.204751974576525
27.5,2.205035689093937
27.55,2.2052906874249474
27.6,2.2054977658266965
27.650000000000002,2.2055467956025754
27.700000000000003,2.205628272498456
27.75,2.2055647801979537
27.8,2.205504004883365
27.85,2.20550212100646
27.900000000000002,2.2057172871914044
27.950000000000003,2.20595265465535
28.0,2.2061438738308565
28.05,2.206233200644369
28.1,2.2063678741535675
28.150000000000002,2.2065120623605106
28.200000000000003,2.2067219026651057
28.25,2.206702776501845
28.3,2.2067628983163328
28.35,2.207072893315018
28.400000000000002,2.207243438447443
28.450000000000003,2.2073975628222184
28.5,2.2074623601558154
28.55,2.2074666387573623
28.6,2.2075802602430143
28.650000000000002,2.207630444700632
28.700000000000003,2.2078654363266663
28.75,2.2079556756735275
28.8,2.2080907848347184
28.85,2.208217291222866
28.900000000000002,2.20829558674414
28.950000000000003,2.2083773389799877
29.0,2.2084046683614433
29.05,2.208331678340118
29.1,2.2081385228657506
29.150000000000002,2.2078930388855555
29.200000000000003,2.207916018163344
29.25,2.2078987068716467
29.3,2.20782490659681
29.35,2.2078439417631204
29.400000000000002,2.20782158704469
29.450000000000003,2.2079120117200723
29.5,2.207920457036465
29.55,2.2079339907280944
29.6,2.2080148807553877
29.650000000000002,2.2081339885231803
29.700000000000003,2.208380510096557
29.75,2.2084783492562057
29.8,2.2084981865727538
29.85,2.208525896321674
29.900000000000002,2.2086700268548203
29.950000000000003,2.2088737214825085
30.0,2.2091226507051878
